DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,AffordableDwelling,LoanAmount,MonthlyPayment,IsAffordable,EnclaveAffordabilityRate,EnclaveCategory
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1508,177000.0,Meadowlands,Thornfield,1292.0,15576.0,sqft,7,Common,1,141600.0,676.0200583790827,1,0.6545801526717557,Mid
1509,206580.0,Meadowlands,Duskwood,1173.0,10936.0,sqft,5,Gleaming,0,165264.0,788.9956138980276,0,0.8662650602409638,Mid
1510,162900.0,GnomeBurough,Stormwatch,1209.0,6240.0,sqft,7,Common,1,130320.0,622.1676130505795,1,0.9827044025157232,High
1510,162900.0,GnomeBurough,Stormwatch,1209.0,6240.0,sqft,7,Common,1,130320.0,622.1676130505795,1,0.9827044025157232,High
1511,356383.0,Meadowlands,Riverbend,1902.0,12292.0,sqft,5,Gleaming,0,285106.4,1361.1415619509187,0,0.47183098591549294,Low
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1512,173000.0,Meadowlands,Windwhisper,1288.0,15263.0,sqft,5,Common,1,138400.0,660.7427689241881,1,0.6510791366906474,Mid
1513,144152.0,AetherIsles,Wyverncliff,923.0,3180.0,sqft,5,Gleaming,1,115321.6,550.5629573754888,1,0.45754716981132076,Low
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1514,144000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,1,115200.0,549.9824203762028,1,0.6327396098388465,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1515,170000.0,Meadowlands,Nighthaven,902.0,10625.0,sqft,6,Common,1,136000.0,649.2848018330171,1,0.7635402906208718,Mid
1516,162000.0,Meadowlands,Duskwood,1015.0,7750.0,sqft,5,Gleaming,1,129600.0,618.7302229232281,1,0.8662650602409638,Mid
1516,162000.0,Meadowlands,Duskwood,1015.0,7750.0,sqft,5,Gleaming,1,129600.0,618.7302229232281,1,0.8662650602409638,Mid
1516,162000.0,Meadowlands,Duskwood,1015.0,7750.0,sqft,5,Gleaming,1,129600.0,618.7302229232281,1,0.8662650602409638,Mid
1516,162000.0,Meadowlands,Duskwood,1015.0,7750.0,sqft,5,Gleaming,1,129600.0,618.7302229232281,1,0.8662650602409638,Mid
1516,162000.0,Meadowlands,Duskwood,1015.0,7750.0,sqft,5,Gleaming,1,129600.0,618.7302229232281,1,0.8662650602409638,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1517,170000.0,Meadowlands,Brightforge,893.0,9260.0,sqft,5,Gleaming,1,136000.0,649.2848018330171,1,0.7973856209150327,Mid
1518,112500.0,GnomeBurough,Petalbridge,713.0,6000.0,sqft,6,Common,1,90000.0,429.6737659189084,1,0.9698795180722891,High
1518,112500.0,GnomeBurough,Petalbridge,713.0,6000.0,sqft,6,Common,1,90000.0,429.6737659189084,1,0.9698795180722891,High
1518,112500.0,GnomeBurough,Petalbridge,713.0,6000.0,sqft,6,Common,1,90000.0,429.6737659189084,1,0.9698795180722891,High
1518,112500.0,GnomeBurough,Petalbridge,713.0,6000.0,sqft,6,Common,1,90000.0,429.6737659189084,1,0.9698795180722891,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1519,141000.0,Meadowlands,Emberfall,664.0,8499.0,sqft,6,Common,1,112800.0,538.5244532850319,1,0.9990448901623686,High
1520,167840.0,Meadowlands,Sunspire,1023.0,8334.0,sqft,5,Gleaming,1,134272.0,641.0350655273742,1,0.6327396098388465,Mid
1521,82000.0,Meadowlands,Shadowmere,726.0,10206.0,sqft,3,Common,1,65600.0,313.1844338253377,1,0.9534522885958107,High
1521,82000.0,Meadowlands,Shadowmere,726.0,10206.0,sqft,3,Common,1,65600.0,313.1844338253377,1,0.9534522885958107,High
1521,82000.0,Meadowlands,Shadowmere,726.0,10206.0,sqft,3,Common,1,65600.0,313.1844338253377,1,0.9534522885958107,High
1521,82000.0,Meadowlands,Shadowmere,726.0,10206.0,sqft,3,Common,1,65600.0,313.1844338253377,1,0.9534522885958107,High
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1522,175000.0,Meadowlands,Ravenstone,1086.0,11457.0,sqft,5,Common,1,140000.0,668.3814136516354,1,0.6177606177606177,Mid
1523,116500.0,GnomeBurough,Mystvale,1023.0,7518.0,sqft,8,Modest,1,93200.0,444.95105537380294,1,0.985781990521327,High
1523,116500.0,GnomeBurough,Mystvale,1023.0,7518.0,sqft,8,Modest,1,93200.0,444.95105537380294,1,0.985781990521327,High
1524,121500.0,Meadowlands,Shadowmere,825.0,9571.0,sqft,5,Common,1,97200.0,464.04766719242105,1,0.9534522885958107,High
1524,121500.0,Meadowlands,Shadowmere,825.0,9571.0,sqft,5,Common,1,97200.0,464.04766719242105,1,0.9534522885958107,High
1525,162500.0,GnomeBurough,Stormwatch,1319.0,9144.0,sqft,4,Common,1,130000.0,620.63988410509,1,0.9827044025157232,High
1525,162500.0,GnomeBurough,Stormwatch,1319.0,9144.0,sqft,4,Common,1,130000.0,620.63988410509,1,0.9827044025157232,High
1525,162500.0,GnomeBurough,Stormwatch,1319.0,9144.0,sqft,4,Common,1,130000.0,620.63988410509,1,0.9827044025157232,High
1526,241000.0,AetherIsles,Wyverncliff,1192.0,8125.0,sqft,5,Gleaming,0,192800.0,920.456689657395,0,0.45754716981132076,Low
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1527,128000.0,Meadowlands,Emberfall,756.0,9100.0,sqft,5,Common,1,102400.0,488.87326255662475,1,0.9990448901623686,High
1528,79500.0,GnomeBurough,Stormwatch,719.0,9100.0,sqft,6,Common,1,63600.0,303.6361279160286,1,0.9827044025157232,High
1528,79500.0,GnomeBurough,Stormwatch,719.0,9100.0,sqft,6,Common,1,63600.0,303.6361279160286,1,0.9827044025157232,High
1529,419005.0,AetherIsles,Wyverncliff,1512.0,12291.0,sqft,5,Enchanting,0,335204.0,1600.3151670120199,0,0.45754716981132076,Low
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1530,126000.0,Meadowlands,Stormhold,658.0,7890.0,sqft,6,Common,1,100800.0,481.23461782917747,1,0.9506849315068493,High
1531,148800.0,Meadowlands,Dragonspire,861.0,10710.0,sqft,7,Gleaming,1,119040.0,568.3151677220762,1,0.976759410801964,High
1531,148800.0,Meadowlands,Dragonspire,861.0,10710.0,sqft,7,Gleaming,1,119040.0,568.3151677220762,1,0.976759410801964,High
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1532,176000.0,Meadowlands,Ravenstone,874.0,13811.0,sqft,6,Common,1,140800.0,672.200736015359,1,0.6177606177606177,Mid
1533,207500.0,Meadowlands,Silverglen,1010.0,5063.0,sqft,5,Gleaming,0,166000.0,792.5093904726534,0,0.16071428571428573,Low
1533,207500.0,Meadowlands,Silverglen,1010.0,5063.0,sqft,5,Gleaming,0,166000.0,792.5093904726534,0,0.16071428571428573,Low
1533,207500.0,Meadowlands,Silverglen,1010.0,5063.0,sqft,5,Gleaming,0,166000.0,792.5093904726534,0,0.16071428571428573,Low
1533,207500.0,Meadowlands,Silverglen,1010.0,5063.0,sqft,5,Gleaming,0,166000.0,792.5093904726534,0,0.16071428571428573,Low
1533,207500.0,Meadowlands,Silverglen,1010.0,5063.0,sqft,5,Gleaming,0,166000.0,792.5093904726534,0,0.16071428571428573,Low
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1534,143000.0,GnomeBurough,Petalbridge,871.0,9836.0,sqft,5,Common,1,114400.0,546.1630980124793,1,0.9698795180722891,High
1535,85500.0,GnomeBurough,Wolfsbane,839.0,1504.0,sqft,4,Common,1,68400.0,326.55206209837047,1,1.0,High
1535,85500.0,GnomeBurough,Wolfsbane,839.0,1504.0,sqft,4,Common,1,68400.0,326.55206209837047,1,1.0,High
1535,85500.0,GnomeBurough,Wolfsbane,839.0,1504.0,sqft,4,Common,1,68400.0,326.55206209837047,1,1.0,High
1536,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft,7,Common,0,168000.0,802.0576963819623,0,0.6545801526717557,Mid
1536,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft,7,Common,0,168000.0,802.0576963819623,0,0.6545801526717557,Mid
1536,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft,7,Common,0,168000.0,802.0576963819623,0,0.6545801526717557,Mid
1536,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft,7,Common,0,168000.0,802.0576963819623,0,0.6545801526717557,Mid
1536,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft,7,Common,0,168000.0,802.0576963819623,0,0.6545801526717557,Mid
1536,210000.0,Meadowlands,Thornfield,1385.0,14210.0,sqft,7,Common,0,168000.0,802.0576963819623,0,0.6545801526717557,Mid
1537,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft,5,Common,1,152800.0,729.4905714712135,1,0.6327396098388465,Mid
1537,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft,5,Common,1,152800.0,729.4905714712135,1,0.6327396098388465,Mid
1537,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft,5,Common,1,152800.0,729.4905714712135,1,0.6327396098388465,Mid
1537,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft,5,Common,1,152800.0,729.4905714712135,1,0.6327396098388465,Mid
1537,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft,5,Common,1,152800.0,729.4905714712135,1,0.6327396098388465,Mid
1537,191000.0,Meadowlands,Sunspire,1301.0,9337.0,sqft,5,Common,1,152800.0,729.4905714712135,1,0.6327396098388465,Mid
1538,256000.0,Meadowlands,Windwhisper,1279.0,53227.0,sqft,6,Common,0,204800.0,977.7465251132495,0,0.6510791366906474,Mid
1538,256000.0,Meadowlands,Windwhisper,1279.0,53227.0,sqft,6,Common,0,204800.0,977.7465251132495,0,0.6510791366906474,Mid
1538,256000.0,Meadowlands,Windwhisper,1279.0,53227.0,sqft,6,Common,0,204800.0,977.7465251132495,0,0.6510791366906474,Mid
1539,124900.0,Meadowlands,Sunspire,599.0,7200.0,sqft,7,Common,1,99920.0,477.03336322908143,1,0.6327396098388465,Mid
1539,124900.0,Meadowlands,Sunspire,599.0,7200.0,sqft,7,Common,1,99920.0,477.03336322908143,1,0.6327396098388465,Mid
1539,124900.0,Meadowlands,Sunspire,599.0,7200.0,sqft,7,Common,1,99920.0,477.03336322908143,1,0.6327396098388465,Mid
1540,145000.0,Meadowlands,Stormhold,1136.0,6292.0,sqft,7,Common,1,116000.0,553.8017427399265,1,0.9506849315068493,High
1540,145000.0,Meadowlands,Stormhold,1136.0,6292.0,sqft,7,Common,1,116000.0,553.8017427399265,1,0.9506849315068493,High
1540,145000.0,Meadowlands,Stormhold,1136.0,6292.0,sqft,7,Common,1,116000.0,553.8017427399265,1,0.9506849315068493,High
1540,145000.0,Meadowlands,Stormhold,1136.0,6292.0,sqft,7,Common,1,116000.0,553.8017427399265,1,0.9506849315068493,High
1540,145000.0,Meadowlands,Stormhold,1136.0,6292.0,sqft,7,Common,1,116000.0,553.8017427399265,1,0.9506849315068493,High
